0.00220786680148 3.05756269189e-05 -7.23874031401e-05 -2.65889813837e-06 0.000118627410245 1.64176026674e-05 8.25000979642e-05 2.01395592719e-05 1.85936287254e-05 -2.25750073949e-06 0.000123277335248 1.85086181897e-05 8.19143116363e-05 -4.64632766736e-05 -2.98675342085e-05 0.000115880301288 -0.000151156968442 -3.89996394533e-05 0.000147555220044 -0.000191085492442 
3.05756269189e-05 0.00490143475421 2.35047124198e-05 -4.91657815327e-05 8.00366800675e-05 -4.17767765176e-05 -0.000161729192591 2.2257849187e-05 -2.9299478266e-05 -9.15384251165e-05 -4.80926558667e-05 -0.00021858049971 -2.81985757572e-05 7.33063525425e-06 5.25428267476e-05 0.000238199012095 -0.000208250730876 -8.62231832191e-05 -7.76624938907e-05 -2.69060211861e-05 
-7.23874031401e-05 2.35047124198e-05 0.00511795753062 -2.34231046524e-05 9.74013822705e-05 -0.000182166695483 -0.000301499252526 5.15658596875e-06 0.000328093811226 0.000126057068875 7.11553602042e-05 0.000567611835538 -4.34570104906e-05 -0.00025715452832 5.86950533432e-05 -0.000136244454572 0.000120259139504 8.3202213556e-06 -1.52516132234e-05 -3.80414402521e-05 
-2.65889813837e-06 -4.91657815327e-05 -2.34231046524e-05 0.00262210090744 8.71561015207e-05 -0.000192368900133 -0.000142931455435 7.52805698042e-06 -0.000205478572292 4.56130872543e-05 -0.000124493985228 -3.23533769089e-05 -5.61182354655e-05 9.83407451389e-05 -3.05266113174e-05 -0.000211560151139 7.16367765074e-05 -1.62266317849e-05 -0.000167835379834 9.7385432064e-05 
0.000118627410245 8.00366800675e-05 9.74013822705e-05 8.71561015207e-05 0.00468032037633 6.28898766902e-05 -8.2960320046e-05 8.43845857174e-05 -4.97564420619e-05 -9.94079860627e-05 4.15588715886e-05 0.000215156711355 -5.25914374004e-05 1.34282282933e-05 0.000166419110671 2.17972585284e-05 0.000110295139409 9.83790532592e-05 -6.82706438077e-05 0.000154625959555 
1.64176026674e-05 -4.17767765176e-05 -0.000182166695483 -0.000192368900133 6.28898766902e-05 0.00412087989864 7.80642603418e-05 2.67108770386e-05 -2.80407837146e-05 -0.000140023799575 0.000118309905412 0.000142630906569 0.000128928407179 -7.54758660962e-05 -2.85671012114e-05 0.000239913184973 4.85281124059e-05 -7.2244552483e-06 0.000177378575583 -6.65888874476e-05 
8.25000979642e-05 -0.000161729192591 -0.000301499252526 -0.000142931455435 -8.2960320046e-05 7.80642603418e-05 0.00378056185517 0.000116597349865 -2.46951320429e-05 8.13677985351e-05 0.000397515763663 0.000207897932578 -0.000134801514032 -3.29831027114e-05 9.25130419088e-05 3.55818911463e-05 0.000181156203229 -2.02291824096e-05 -4.91758077504e-06 -1.08931526417e-05 
2.01395592719e-05 2.2257849187e-05 5.15658596875e-06 7.52805698042e-06 8.43845857174e-05 2.67108770386e-05 0.000116597349865 0.00450761981389 0.000145163289287 -9.42738799662e-05 0.000160011729203 4.5717118332e-05 -0.000235473495415 -9.6353091858e-05 -0.000265239841078 5.17877115722e-05 6.07812476855e-05 -1.82507827607e-05 -3.79679482862e-06 1.96504364432e-05 
1.85936287254e-05 -2.9299478266e-05 0.000328093811226 -0.000205478572292 -4.97564420619e-05 -2.80407837146e-05 -2.46951320429e-05 0.000145163289287 0.00406760901951 0.000136176498885 4.51079278822e-05 6.19198753844e-05 -5.25048348206e-05 0.000111999508571 -6.1979336102e-05 -0.000127044962133 3.85585577162e-05 -6.01234039901e-05 5.26909384726e-05 0.000236819282998 
-2.25750073949e-06 -9.15384251165e-05 0.000126057068875 4.56130872543e-05 -9.94079860627e-05 -0.000140023799575 8.13677985351e-05 -9.42738799662e-05 0.000136176498885 0.00545777209793 4.01244657761e-05 0.00018853289287 0.000164491435804 -4.58761284937e-05 6.74777319388e-05 -1.34100535775e-05 -8.22804947294e-05 0.000117203305143 -5.08260139111e-05 -0.00014721147511 
0.000123277335248 -4.80926558667e-05 7.11553602042e-05 -0.000124493985228 4.15588715886e-05 0.000118309905412 0.000397515763663 0.000160011729203 4.51079278822e-05 4.01244657761e-05 0.00497304724398 -2.11831767992e-05 -0.000182743868341 -0.000116191517519 -7.39601406455e-05 9.35272735501e-05 0.000250436277976 8.02040547496e-05 -0.000247328043718 -7.24872055266e-06 
1.85086181897e-05 -0.00021858049971 0.000567611835538 -3.23533769089e-05 0.000215156711355 0.000142630906569 0.000207897932578 4.5717118332e-05 6.19198753844e-05 0.00018853289287 -2.11831767992e-05 0.00535731666974 -2.31552620663e-05 4.80594069129e-05 -8.67036883574e-05 0.000151844983831 6.3272087152e-05 9.87757240488e-05 0.000318369920755 0.000213841192786 
8.19143116363e-05 -2.81985757572e-05 -4.34570104906e-05 -5.61182354655e-05 -5.25914374004e-05 0.000128928407179 -0.000134801514032 -0.000235473495415 -5.25048348206e-05 0.000164491435804 -0.000182743868341 -2.31552620663e-05 0.00262850070612 0.000151034231995 -0.000157919504366 0.000258551686297 4.99697154147e-05 0.000122293313199 1.31337238334e-05 -5.62560647814e-05 
